ROWNUM, X, Y, FEEDER
﻿343,244700.742,2732908.267,F320
﻿344,245398.856,2732295.5669999998,F320
﻿345,245510.28200000001,2733314.1850000001,F320
﻿346,244324.73800000001,2733201.341,F320
﻿347,243733.484,2733018.909,F320
﻿348,243068.08799999999,2733242.9619999998,F320
﻿349,245183.845,2732207.2379999999,F320
﻿350,245662.739,2733277.3670000001,F320
﻿351,245781.43599999999,2733418.9640000002,F320
﻿352,243878.671,2733061.077,F320
﻿353,243134.139,2733607.3679999998,F320
﻿354,243923.693,2733940.6260000002,F320
﻿355,256149.14799999999,2710150.8100000001,FU22
﻿356,260180,2710200,FU22
﻿357,260742.96799999999,2711032.3999999999,FU22
﻿358,260757.43100000001,2711296.3080000002,FU22
﻿359,260679.948,2711167.0109999999,FU22
﻿360,260683.94699999999,2710928.5970000001,FU22
﻿361,258520.15400000001,2710332.3029999998,FU22
﻿362,238752.41399999999,2736455.3659999999,FW35
﻿363,238590,2736320,FW35
﻿364,237408.986,2736562.6860000002,FW35
﻿365,239701.19399999999,2737240.977,FW35
﻿366,238704.715,2736365.9249999998,FW35
﻿367,237226.62599999999,2736461.611,FW35
﻿368,233975.75700000001,2688144.571,GL31
﻿369,233392.796,2688235.1460000002,GL31
﻿370,233883.75700000001,2688593.5580000002,GL31
﻿371,233138.899,2688633.051,GL31
﻿372,234214.484,2688447.912,GL31
﻿373,233375.09400000001,2688443.6910000001,GL31
﻿374,236219.19099999999,2688166.176,GL31
﻿375,236636.89600000001,2688348.7050000001,GL31
﻿376,232088.38399999999,2688152.128,GL31
﻿377,235147.049,2688770.9210000001,GL31
﻿378,232565.01699999999,2688902.0780000002,GL31
﻿379,239845.19200000001,2688090.8820000002,GL31
﻿380,233014.48199999999,2688304.0299999998,GL31
﻿381,238706.88800000001,2688136.071,GL31
﻿382,232598.59599999999,2688123.8709999998,GL31
﻿383,233819.98499999999,2687539.4369999999,GL31
﻿384,234935.337,2688129.3990000002,GL31
﻿385,233164.14600000001,2687905.7450000001,GL31
﻿386,234773.04000000001,2687788.6200000001,GL31
﻿387,235784.18599999999,2688521.5210000002,GL31
﻿388,236629.43799999999,2687952.7599999998,GL31
﻿389,232542.28700000001,2688831.642,GL31
﻿390,236025.40299999999,2688414.889,GL31
﻿391,234990.07000000001,2687711.6740000001,GL31
﻿392,233745.495,2687919.2280000001,GL31
﻿393,237870.48000000001,2688036.5350000001,GL31
﻿394,233468.60000000001,2688780.4240000001,GL31
﻿395,232578.39999999999,2687736.2990000001,GL31
﻿396,239012.32199999999,2688017.7089999998,GL31
﻿397,236054.66800000001,2688130.031,GL31
﻿398,233817.378,2688483.7110000001,GL31
﻿399,235324.87299999999,2688988.091,GL31
﻿400,236311.845,2688711.378,GL31
﻿401,237045.08799999999,2687996.6179999998,GL31
﻿402,235875.16500000001,2688155.713,GL31
﻿403,235734.56700000001,2688161.193,GL31
﻿404,235524.08799999999,2688809.659,GL31
﻿405,232330.44,2688904.7409999999,GL31
﻿406,234530.05499999999,2688818.9350000001,GL31
﻿407,232675.17199999999,2687670.6200000001,GL31
﻿408,232307.307,2688638.679,GL31
﻿409,239796.486,2687944.1290000002,GL31
﻿410,237142.27100000001,2688761.4509999999,GL31
﻿411,233148.95600000001,2688350.9980000001,GL31
﻿412,235866.69899999999,2688272.0869999998,GL31
﻿413,233478.38699999999,2688634.7590000001,GL31
﻿414,234780.40400000001,2688868.7149999999,GL31
﻿415,237552.30100000001,2688578.5630000001,GL31
﻿416,234969.76199999999,2688977.5669999998,GL31
﻿417,237330.69899999999,2688117.4670000002,GL31
﻿418,233822.38099999999,2688690.236,GL31
﻿419,232917.10500000001,2688452.5,GL31
﻿420,234926.32999999999,2687870.784,GL31
﻿421,233561.00899999999,2688244.165,GL31
﻿422,234060.04000000001,2688494.3119999999,GL31
﻿423,232062.82699999999,2688428.3160000001,GL31
﻿424,233188.78200000001,2687424.7999999998,GL31
﻿425,239536.06400000001,2688159.0610000002,GL31
﻿426,236555.01500000001,2689067.5920000002,GL31
﻿427,234245.48699999999,2687407.7289999998,GL31
﻿428,233087.967,2688172.7459999998,GL31
﻿429,233877.09299999999,2688835.2940000002,GL31
﻿430,232869.149,2688184.929,GL31
﻿431,234816.212,2688150.0430000001,GL31
﻿432,233897.50099999999,2688371.9330000002,GL31
﻿433,233230.443,2687407.7859999998,GL31
﻿434,235793.25,2688314.8960000002,GL31
﻿435,239444.658,2687881.5109999999,GL31
﻿436,235006.37599999999,2688118.3870000001,GL31
﻿437,235120.147,2688218.048,GL31
﻿438,233738.005,2688115.29,GL31
﻿439,232457.89199999999,2687852.8429999999,GL31
﻿440,237006.20300000001,2688064.219,GL31
﻿441,232333.364,2687970.9870000002,GL31
﻿442,238675.46799999999,2687949.375,GL31
﻿443,238435.16200000001,2688195.2790000001,GL31
