ROWNUM, X, Y, FEEDER
215,181498.978,2509541.8969999999,6A24
216,181853.28700000001,2509627.9219999998,6A24
217,181051.50099999999,2509777.2799999998,6A24
218,181119.91,2509364.3119999999,6A24
219,181371.098,2509592.5129999998,6A24
220,180154.446,2511623.3420000002,6A24
221,180844.514,2509395.6099999999,6A24
222,181939.674,2509532.7370000002,6A24
223,180869.454,2509517.548,6A24
224,182375.76699999999,2510048.0219999999,6A25
225,182125.93700000001,2509885.5800000001,6A25
226,182058.25399999999,2509967.0120000001,6A25
227,181316.245,2509586.1899999999,6A25
228,182116.48800000001,2510415.2680000002,6A25
229,182397.72700000001,2509742.949,6A25
230,182359.274,2509854.6189999999,6A25
231,181322.47399999999,2509417.5839999998,6A25
232,182280.05900000001,2510175.7480000001,6A25
233,182023.785,2510278.8960000002,6A25
234,182612.41800000001,2509816.4139999999,6A25
235,181300.644,2509362.8220000002,6A25
236,181247.65900000001,2509370.7420000001,6A25
237,182497.92999999999,2510060.3429999999,6A25
238,182311.247,2510439.4819999998,6A25
239,181393.95800000001,2509130.5010000002,6A25
240,182294.15299999999,2510305.503,6A25
241,182179.22399999999,2510260.4720000001,6A25
242,182398.28,2510139.733,6A25
243,181816.12599999999,2510209.3679999998,6A25
244,181941.065,2510136.9539999999,6A25
245,181922.891,2510076.9720000001,6A25
246,182427.77900000001,2510300.915,6A25
247,181982.89600000001,2509912.929,6A25
248,181823.636,2510376.449,6A25
249,182281.845,2509970.8130000001,6A25
250,181772.44099999999,2510133.8820000002,6A25
251,181781.236,2510288.2609999999,6A25
252,182590.69399999999,2509946.6860000002,6A25
253,182497.155,2509888.1439999999,6A25
254,182335.364,2509630.9070000001,6A25
255,181809.20000000001,2510441.3539999998,6A25
256,182386.51699999999,2510260.6970000002,6A25
257,182453.03700000001,2509990.273,6A25
258,182377.91399999999,2510347.912,6A25
259,182470.139,2509748.2039999999,6A25
260,182434.66099999999,2510283.531,6A25
261,181432.70699999999,2508977.1770000001,6A25
262,182285.291,2509736.2149999999,6A25
263,182263.236,2510226.4789999998,6A25
264,182475.34400000001,2510185.0819999999,6A25
265,182087.41500000001,2510404.8879999998,6A25
266,182620.34400000001,2509906.9100000001,6A25
267,182051.04999999999,2509836.4330000002,6A25
268,182087.95000000001,2510173.3509999998,6A25
269,181940.152,2510407.8149999999,6A25
270,182315.86600000001,2509904.6409999998,6A25
271,181903.20999999999,2510235.9589999998,6A25
272,182538.64999999999,2509851.0499999998,6A25
273,181718.46299999999,2510356.0559999999,6A25
274,182097.97399999999,2510334.7400000002,6A25
275,181923.59400000001,2510371.8130000001,6A25
276,182060.89000000001,2510361.895,6A25
277,181884.01199999999,2510012.9029999999,6A25
278,181434.99100000001,2509091.4470000002,6A25
279,182264.09599999999,2510058.4569999999,6A25
280,181358.12700000001,2509279.1579999998,6A25
281,182105.30900000001,2510061.284,6A25
282,181949.755,2509833.9399999999,6A25
283,181864.856,2509938.6140000001,6A25
284,182558.568,2510060.2340000002,6A25
285,181860.15400000001,2510186.1030000001,6A25
286,182195.649,2510170.5159999998,6A25
287,182113.07000000001,2510030.9389999998,6A25
288,184080.41899999999,2510878.6120000002,6A31
289,183722.06700000001,2510855.4610000001,6A31
290,183305.58799999999,2510981.1179999998,6A31
291,183963.185,2510806.8870000001,6A31
292,184363.484,2510245.0109999999,6A31
293,184300.367,2510367.54,6A31
294,184022.736,2510302.3119999999,6A31
295,183953.929,2510232.7969999998,6A31
296,184139.43799999999,2510900.3110000002,6A31
297,184131.04500000001,2510190.2280000001,6A31
298,183709.55600000001,2510992.3849999998,6A31
299,184089.76800000001,2510015.8190000001,6A31
300,184268.43599999999,2510344.7850000001,6A31
301,184455.70600000001,2510071.102,6A31
302,184236.91200000001,2510271.7489999998,6A31
303,183527.57699999999,2510658.3700000001,6A31
304,183379.77799999999,2511416.6839999999,6A31
305,184167.85000000001,2510079.1310000001,6A31
306,184565.223,2510251.7629999998,6A31
307,184228.60000000001,2510063.227,6A31
308,184300.43299999999,2510594.1060000001,6A31
309,184427.81899999999,2510323.9109999998,6A31
310,183622.92499999999,2510880.898,6A31
311,184306.97899999999,2510141.8500000001,6A31
312,184085.88800000001,2510186.25,6A31
313,184127.17800000001,2511029.1439999999,6A31
314,184258.33300000001,2510128.2459999998,6A31
315,184178.77799999999,2510782.8169999998,6A31
316,183825.04800000001,2510777.3280000002,6A31
317,184501.85999999999,2510123.4819999998,6A31
318,183674.69200000001,2510949.7250000001,6A31
319,184186.351,2510675.2349999999,6A31
320,183837.91399999999,2510853.9410000001,6A31
321,183350.038,2511274.1630000002,6A31
322,184375.40100000001,2510411.7080000001,6A31
323,184408.427,2510462.7749999999,6A31
324,183563.68299999999,2510866.733,6A31
325,184497.74799999999,2510265.4879999999,6A31
326,183852.56099999999,2510209.9989999998,6A31
327,184524.37299999999,2510152.318,6A31
328,184323.054,2510553.2560000001,6A31
329,184132.74100000001,2510370.2930000001,6A31
330,183392.71400000001,2511495.0520000001,6A31
331,183460.07399999999,2507587.8050000002,6A32
332,183337.53400000001,2508343.1320000002,6A32
333,183221.42800000001,2508510.747,6A32
334,182372.927,2509261.8560000001,6A32
335,182442.58300000001,2509258.071,6A32
336,183010.95499999999,2508700.702,6A32
337,183412.66500000001,2508186.7480000001,6A32
338,183260.91,2507729.9619999998,6A32
339,182396.12100000001,2508775.0240000002,6A32
340,183604.36199999999,2507746.6919999998,6A32
341,182603.38699999999,2508878.1409999998,6A32
342,183618.07399999999,2507582.4539999999,6A32
343,183471.10800000001,2508021.469,6A32
344,182056.45300000001,2508950.344,6A32
345,183155.177,2507936.9079999998,6A32
346,182304.16500000001,2509212.1370000001,6A32
347,182469.856,2508653.986,6A32
348,183131.584,2508086.2280000001,6A32
349,182786.929,2507979.7080000001,6A32
350,183600.111,2507585.8360000001,6A32
351,183072.454,2508464.3319999999,6A32
352,183021.236,2507876.2200000002,6A32
353,182535.20300000001,2508513.3569999998,6A32
354,182627.40299999999,2508555.3990000002,6A32
355,182692.90900000001,2508538.8969999999,6A32
356,183166.85200000001,2508438.9190000002,6A32
357,182298.492,2508974.5690000001,6A32
358,182928.29699999999,2508626.0260000001,6A32
359,182203.541,2509095.8990000002,6A32
360,182471.916,2509114.4500000002,6A32
361,183350.101,2508024.4180000001,6A32
362,182365.41399999999,2508631.7170000002,6A32
363,182602.06899999999,2508743.2370000002,6A32
364,183326.47399999999,2508533.1179999998,6A32
365,182169.47399999999,2509054.577,6A32
366,182939.12899999999,2508191.2680000002,6A32
367,182855.07999999999,2508383.2590000001,6A32
368,183094.75599999999,2508097.5419999999,6A32
369,182387.003,2508542.5830000001,6A32
370,183413.076,2507769.8309999998,6A32
371,183218.266,2507802.7379999999,6A32
372,183115.61900000001,2508557.2220000001,6A32
373,182094.43400000001,2509004.2689999999,6A32
374,183215.22500000001,2508387.2050000001,6A32
375,183190.66,2508780.6260000002,6A32
376,183220.38200000001,2507964.6570000001,6A32
377,183286.84700000001,2508269.0419999999,6A32
378,181679.32500000001,2508885.7420000001,6A32
379,182480.55100000001,2508807.6120000002,6A32
380,181697.13,2508687.0129999998,6A32
381,182515.734,2509135.5600000001,6A32
382,183173.63,2507850.0109999999,6A32
383,182452.14000000001,2509323.6529999999,6A32
384,182463.57000000001,2508356.6710000001,6A32
385,182411.87100000001,2509407.7510000002,6A32
386,183281.09,2507678.8339999998,6A32
387,183092.802,2508115.4500000002,6A32
388,183462.731,2507683.3599999999,6A32
389,182580.12700000001,2508410.5359999998,6A32
390,182323.95999999999,2509452.9300000002,6A32
391,183400.79000000001,2507908.6680000001,6A32
392,183408.63800000001,2508260.9559999998,6A32
393,182415.37400000001,2508730.5460000001,6A32
394,183366.50599999999,2507559.7089999998,6A32
395,182521.39300000001,2508701.4049999998,6A32
396,182437.136,2508425.1379999998,6A32
397,182001.11799999999,2508920.821,6A32
398,182926.818,2508391.0929999999,6A32
399,182150.08199999999,2508248.4819999998,6A32
400,181726.02900000001,2508889.4470000002,6A32
401,183368.291,2508467.0210000002,6A32
402,183116.03700000001,2508616.0449999999,6A32
403,183072.95000000001,2507924.8339999998,6A32
404,183052.84700000001,2508341.088,6A32
405,182640.584,2509044.713,6A32
406,183363.302,2508239.7000000002,6A32
407,181514.93599999999,2508869.5109999999,6A32
408,182985.43799999999,2508443.523,6A32
409,183562.57399999999,2507786.4100000001,6A32
410,182662.74100000001,2508637.8020000001,6A32
411,183531.52900000001,2508099.1710000001,6A32
412,183524.75,2507967.9330000002,6A32
413,182508.11499999999,2509241.145,6A32
414,183091.57399999999,2508206.906,6A32
415,182395.353,2509051.4300000002,6A32
416,182272.39999999999,2509116.5040000002,6A32
417,182557.20999999999,2508963.966,6A32
418,183487.57199999999,2507980.5210000002,6A32
419,182519.321,2509072.8650000002,6A32
420,182484.07199999999,2508053.2110000001,6A32
421,183307.71299999999,2508197.9180000001,6A32
422,183554.58199999999,2507800.0690000001,6A32
423,182781.47,2508334.8459999999,6A32
424,183269.14600000001,2508641.7310000001,6A32
425,182947.302,2507965.9750000001,6A32
426,182587.56599999999,2507967.2910000002,6A32
427,182327.12299999999,2509392.2170000002,6A32
428,183084.54399999999,2508000.821,6A32
429,182933.57000000001,2508534.3259999999,6A32
430,182878.073,2508545.2540000002,6A32
431,183020.98800000001,2508501.0589999999,6A32
432,182680.31700000001,2508975.3080000002,6A32
433,182906.52299999999,2508291.0959999999,6A32
434,182347.86799999999,2509040.8300000001,6A32
435,182743.96599999999,2508619.9049999998,6A32
436,183570.97,2507675.7140000002,6A32
437,183285.40900000001,2508492.4010000001,6A32
438,182816.02600000001,2508422.6690000002,6A32
439,183620.04699999999,2507872.4109999998,6A32
440,182357.78400000001,2509115.699,6A32
441,183226.95800000001,2508053.662,6A32
442,181599.19099999999,2509166.875,6A33
443,181897.027,2509137.3739999998,6A33
444,182025.834,2509041.9470000002,6A33
445,181781.98300000001,2508962.1519999998,6A33
446,181676.78599999999,2508969.085,6A33
447,181783.95499999999,2508873.7409999999,6A33
448,182227.91899999999,2509216.7220000001,6A33
449,181992.67300000001,2509026.5499999998,6A33
450,182464.003,2508883.1310000001,6A33
451,181837.79699999999,2508903.9240000001,6A33
452,181727.31899999999,2508565.3029999998,6A33
453,182036.698,2508661.1850000001,6A33
454,181535.209,2508832.9679999999,6A33
455,182014.65900000001,2508866.5600000001,6A33
456,182061.21900000001,2509134.3820000002,6A33
457,181963.16099999999,2508676.2489999998,6A33
458,181692.53400000001,2509092.8489999999,6A33
459,182218.54000000001,2508671.5290000001,6A33
460,182231.891,2508794.1179999998,6A33
461,182044,2508324,6A33
462,182218.33900000001,2508920.6439999999,6A33
463,182155.88800000001,2509200.9380000001,6A33
464,181664.764,2508603.4240000001,6A33
465,182099.20499999999,2508957.3679999998,6A33
466,182372.23999999999,2508924.412,6A33
467,182442.625,2508676.7009999999,6A33
468,182296.94699999999,2508482.9509999999,6A33
469,181556.06599999999,2509222.5320000001,6A33
470,182003.533,2508541.591,6A33
471,182319.56200000001,2508674.5249999999,6A33
472,182270.88099999999,2508576.6830000002,6A33
473,182343.56299999999,2508852,6A33
474,181990.11499999999,2508473.79,6A33
475,181582.201,2508956.9890000001,6A33
476,181890.39000000001,2508809.7489999998,6A33
477,181699.70699999999,2509128.3689999999,6A33
478,181611.995,2509246.5649999999,6A33
479,181764.49400000001,2509307.5619999999,6A33
480,181699.745,2508651.0449999999,6A33
481,182142.77900000001,2509101.625,6A33
482,182425.67999999999,2508951.0970000001,6A33
483,181880.55600000001,2508913.8149999999,6A33
484,181551.39199999999,2509107.7000000002,6A33
485,182300.649,2508587.5090000001,6A33
486,182136.75200000001,2508858.0699999998,6A33
487,181470.58600000001,2509150.4780000001,6A33
488,182142.212,2508705.4569999999,6A33
489,181930.731,2508508.429,6A33
490,182134.61600000001,2508647.9569999999,6A33
491,181937.359,2508896.023,6A33
492,182187.255,2508479.486,6A33
493,182097.61900000001,2508454.3629999999,6A33
494,181833.155,2509270.2149999999,6A33
495,181948.886,2509203.037,6A33
496,181652.28200000001,2508591.4589999998,6A33
497,182421.92499999999,2508739.2400000002,6A33
498,182080.29300000001,2509215.7599999998,6A33
499,181500.21599999999,2509013.3130000001,6A33
500,181952.04999999999,2508834.7280000001,6A33
501,181788.745,2508799.8319999999,6A33
502,182233.611,2508871.085,6A33
503,182157.34899999999,2508561.9619999998,6A33
504,181650.174,2508890.0630000001,6A33
505,182392.33799999999,2508793.8190000001,6A33
506,181754.103,2509232.324,6A33
507,181903.872,2508737.9810000001,6A33
508,181832.95499999999,2508689.5159999998,6A33
509,181777.46299999999,2509013.7510000002,6A33
510,182120.01000000001,2508362.074,6A33
511,183580.095,2507341.0180000002,6A34
512,183319.15900000001,2507044.9100000001,6A34
513,183244.20999999999,2507373.4709999999,6A34
514,182867.48800000001,2507679.1000000001,6A34
515,183605.47,2507056.7340000002,6A34
516,182438.01800000001,2507638.6260000002,6A34
517,182915.05499999999,2507731.5249999999,6A34
518,183192.35200000001,2507355.7450000001,6A34
519,183494.12,2507048.2220000001,6A34
520,182919.641,2507400,6A34
521,182556.61799999999,2507537.321,6A34
522,183062.32699999999,2507479.3500000001,6A34
523,183664.416,2507295.3220000002,6A34
524,182947.198,2507867.4780000001,6A34
525,183114.43299999999,2507704.9950000001,6A34
526,183605.671,2507452.1809999999,6A34
527,182682.016,2507733.9580000001,6A34
528,182784.704,2507676.2940000002,6A34
529,183496.03899999999,2507508.048,6A34
530,182587.611,2507787.8599999999,6A34
531,183474.677,2507164.5600000001,6A34
532,183382.10999999999,2507353.409,6A34
533,182833.38200000001,2507739.4010000001,6A34
534,183511.06700000001,2506939.8590000002,6A34
535,183448.46100000001,2507300.9449999998,6A34
536,183522.23199999999,2507452.2480000001,6A34
537,183367.07500000001,2507449.5890000002,6A34
538,183079.22099999999,2507327.9380000001,6A34
539,183404.28599999999,2507400.659,6A34
540,183520.87400000001,2507141.3429999999,6A34
541,183304.16699999999,2507234.801,6A34
542,183144.614,2507463.023,6A34
543,183055.05900000001,2507573.094,6A34
544,183623.772,2507297.9700000002,6A34
545,183710.424,2507112.1919999998,6A34
546,183585.139,2507176.4309999999,6A34
547,182870.073,2507625.6529999999,6A34
548,182683.57399999999,2507636.4539999999,6A34
549,182610.52600000001,2507537.821,6A34
550,183526.29800000001,2507090.784,6A34
551,183331.63699999999,2507208.0449999999,6A34
552,182585.41,2507683.6740000001,6A34
553,183481.30100000001,2507358.2760000001,6A34
554,182769.69099999999,2507714.7390000001,6A34
555,182848.264,2507599.5759999999,6A34
556,183285.56299999999,2507142.588,6A34
557,183260.54399999999,2507405.2089999998,6A34
558,183002.00899999999,2507643.5350000001,6A34
559,183125.40599999999,2507264.4759999998,6A34
560,183618.48699999999,2507130.3650000002,6A34
561,182911.75700000001,2507545.6970000002,6A34
562,183646.951,2507503.9500000002,6A34
563,183118.212,2507506.2170000002,6A34
564,182540.902,2507825.4339999999,6A35
565,181946.41,2507541.6359999999,6A35
566,181665,2508361.0600000001,6A35
567,181715.67600000001,2507593.9330000002,6A35
568,181840.16200000001,2508528.5240000002,6A35
569,181962.98999999999,2508310.4079999998,6A35
570,182214.97500000001,2508289.2969999998,6A35
571,182269.71100000001,2506253.4550000001,6A35
572,181894.16800000001,2508217.2620000001,6A35
573,181776.74900000001,2508289.648,6A35
574,181965.00599999999,2508274.3080000002,6A35
575,181965.28599999999,2508009.9279999998,6A35
576,182176.19,2508232.3650000002,6A35
577,182573.02499999999,2507592.3569999998,6A35
578,181962.62299999999,2507948.27,6A35
579,182489.54999999999,2507688.5120000001,6A35
580,182182.948,2507679.5040000002,6A35
581,182045.97899999999,2508179.5920000002,6A35
582,182393.44500000001,2506281.4360000002,6A35
583,182005.842,2507881.8130000001,6A35
584,182153.712,2507869.605,6A35
585,181720.04000000001,2508321.6719999998,6A35
586,181547.93799999999,2507274.4410000001,6A35
587,182056.571,2508211.0690000001,6A35
588,181905.71400000001,2508472.0830000001,6A35
589,181937.47,2508586.6910000001,6A35
590,181817.38,2508321.5950000002,6A35
591,182516.25399999999,2506795.6329999999,6A35
592,181850.70999999999,2508439.3560000001,6A35
593,181998.13800000001,2508163.3650000002,6A35
594,182352.337,2506165.3590000002,6A35
595,182597.37100000001,2506690.361,6A35
596,182321.334,2505275.9139999999,6A57
597,182357.78400000001,2505148.5699999998,6A57
598,182190.421,2504770.5129999998,6A57
599,182122.83799999999,2504982.7349999999,6A57
600,182124.41399999999,2505108.591,6A57
601,182072.66099999999,2505217.0729999999,6A57
602,182124.084,2505439.6379999998,6A57
603,181988.07800000001,2504961.4649999999,6A57
604,182259.68100000001,2504947.9709999999,6A57
605,182089.06099999999,2505365.503,6A57
606,182235.27100000001,2505397.551,6A57
607,182373.39300000001,2505302.9720000001,6A57
608,182100.57399999999,2505209.747,6A57
609,182196.96599999999,2504777.219,6A57
610,181869.519,2504985.7760000001,6A57
611,182393.47,2504881.4750000001,6A57
612,182376.64600000001,2505047.764,6A57
613,182162.595,2504607.378,6A57
614,182411.652,2505018.0290000001,6A57
615,182109.14999999999,2505089.3369999998,6A57
616,182202.709,2505174.0839999998,6A57
617,182300.785,2504951.602,6A57
618,182288.14600000001,2505204.8399999999,6A57
619,182232.45800000001,2505000.0619999999,6A57
620,182029.75899999999,2504958.8620000002,6A57
621,182054.462,2503859.784,6A66
622,182330.82999999999,2504043.4950000001,6A66
623,182208.90400000001,2504654.4840000002,6A66
624,181508.00599999999,2508589.4849999999,6A66
625,182700.087,2505716.5669999998,6A66
626,182229.47099999999,2504669.1290000002,6A66
627,182008.28099999999,2504259.6140000001,6A66
628,182199.56,2504180.5890000002,6A66
629,182136.56,2503980.6510000001,6A66
630,182093.37400000001,2504055.858,6A66
631,182060.59,2503997.3429999999,6A66
632,181967.49100000001,2504080.017,6A66
633,182191.93700000001,2504031.452,6A66
634,181924.01199999999,2504322.7379999999,6A66
635,181867.894,2504042.3709999998,6A66
636,182188.383,2504154.5610000002,6A66
637,182510.13500000001,2505716.4900000002,6A66
638,182221.163,2504061.9890000001,6A66
639,182331.26800000001,2503994.0929999999,6A66
640,182264.883,2503965.477,6A66
641,182185.73499999999,2504221.2859999998,6A66
642,182428.95300000001,2503988.8080000002,6A67
643,182499.978,2504448.0959999999,6A67
644,182491.283,2504193.4610000001,6A67
645,182381.38099999999,2504320.3599999999,6A67
646,182471.44099999999,2504230.0959999999,6A67
647,182683.64199999999,2504010.7220000001,6A67
648,182671.943,2503951.3330000001,6A67
649,182484.73499999999,2504075.8939999999,6A67
650,182518.003,2504253.085,6A67
651,182492.04800000001,2504170.8760000002,6A67
652,182407.647,2504326.3810000001,6A67
